가성진,딱 너 같은 딸,mbc,2015-05-18,13.9,달래네 집,kbs2,2004-05-17,,언제나 두근두근,kbs2,2002-04-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
강성진,우리 집 꿀단지,kbs1,2015-11-02,30,지성이면 감천,kbs1,2013-04-29,28.4,다 줄거야,kbs2,2009-10-12,17.2,드라마시티 - 늙은 양아치의 노래,kbs2,2007-12-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
강윤경,트로트의 연인,kbs2,2014-06-23,9.2,망설이지마,sbs,2009-10-05,17.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
이우정,슬기로운 의사생활,tvn,2020-03-12,14.1,응답하라 1988,tvn,2015-11-06,18.8,응답하라 1994,tvn,2013-10-18,10.4,응답하라 1997,tvn,2012-07-24,5.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
이원준,피아니시모,trendy,2011-09-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
이유진,불새 2020,sbs,2020-10-26,5.4,못된 사랑,kbs2,2007-12-03,10.3,게임의 여왕,sbs,2006-11-18,16.9,불새,mbc,2004-04-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
이유진,번외수사,ocn,2020-05-23,4.4,실종느와르 M,ocn,2015-03-28,1.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
이윤종,광고천재 이태백,kbs2,2013-02-04,6.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
이은미,터널,ocn,2017-03-25,6.5,드라마 스페셜 - 불청객,kbs2,2013-11-17,2.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
이은성,HD TV문학관 - 등신불,kbs1,2006-10-06,5.8,두 석양,kbs1,1989-01-04,,여심,kbs1,1986-04-14,,사랑하는 사람들,kbs1,1984-06-04,,개국,kbs1,1983-01-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
이은영,그놈이 그놈이다,kbs2,2020-07-06,4.4,마이 리틀 베이비,mbc,2016-03-05,2.6,스탠바이,mbc,2012-04-09,7.9,몽땅 내 사랑,mbc,2010-11-08,14.4,그분이 오신다,mbc,2008-10-06,11.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
이은주,태양의 계절,kbs2,2019-06-03,17.3,고양이는 있다,kbs1,2014-06-09,27.2,TV소설 삼생이,kbs2,2013-01-07,18.4,다 줄거야,kbs2,2009-10-12,17.2,심청의 귀환,kbs2,2007-02-18,5.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
이정란,나는 별 일 없이 산다,mbc,2010-05-26,8,가시고기,mbc,2000-12-08,,눈먼 새의 노래,mbc,1994-12-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
이정선,아버지가 이상해,kbs2,2017-03-04,36.5,너희들은 포위됐다,sbs,2014-05-07,14.2,오작교 형제들,kbs2,2011-08-06,36.3,내 인생의 황금기,mbc,2008-08-30,16.4,외과의사 봉달희,sbs,2007-01-17,24.9,굳세어라 금순아,mbc,2005-02-14,,순수의 시대,sbs,2002-07-03,,날마다 행복해,mbc,1999-10-11,,일곱개의 숟가락,mbc,1996-12-09,,TV 시티,mbc,1995-06-05,,사춘기,mbc,1993-04-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
이정선,패밀리,kbs2,2012-08-13,10.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
이정우,최강 배달꾼,kbs2,2017-08-04,7.7,조선총잡이,kbs2,2014-06-25,12.8,전우,kbs1,2010-06-19,17.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
이주연,드라마 스페셜 - 그런 사랑,kbs2,2014-04-13,2.5,드라마 스페셜 - 유리 반창고,kbs2,2013-06-26,2.9,드라마 스페셜 - 모퉁이,kbs2,2012-10-14,3.9,2011 TV 문학관 - 광염소나타,kbs1,2011-12-07,2.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
이지향,탐나는도다,mbc,2009-08-08,6.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
이진매,구여친클럽,tvn,2015-05-08,1.2,국가가 부른다,kbs2,2010-05-10,7.6,아이 엠 샘,kbs2,2007-08-06,10.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
이하나,드라마 스페셜 - 보미의 방,kbs2,2014-06-08,2.1,앙큼한 돌싱녀,mbc,2014-02-27,10.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
이한호,장사의 신 - 객주 2015,kbs2,2015-09-23,13,문희,mbc,2007-02-24,16.5,서울 1945,kbs1,2006-01-07,17.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
이향희,영혼수선공,kbs2,2020-05-06,5.2,동네변호사 조들호 1,kbs2,2016-03-28,17.3,왕의 얼굴,kbs2,2014-11-19,9.1,쩐의 전쟁,sbs,2007-05-16,36.3,러브홀릭,kbs2,2005-05-02,,드라마시티 - 사랑해요 수헬리,kbs2,2004-07-04,,술의 나라,sbs,2003-04-09,,학교 4,kbs2,2001-04-08,,소설 목민심서,kbs2,2000-05-01,,학교 2,kbs2,1999-05-08,,학교 1,kbs2,1999-02-22,,신세대 보고서 어른들은 몰라요,kbs1,1995-02-23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
이현재,TV소설 파도야 파도야,kbs2,2018-02-12,10.4,산너머 남촌에는 2,kbs1,2012-05-20,11.6,TV소설 큰 언니,kbs1,2008-06-09,17.5,TV소설 새엄마,kbs1,2001-11-05,,살다보면,kbs1,1998-03-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
이현주,의문의 일승,sbs,2017-11-27,9,오만과 편견,mbc,2014-10-27,12.8,드라마 페스티벌 - 수사부반장,mbc,2013-11-14,3.2,학교 2013,kbs2,2012-12-03,15.8,드라마 스페셜 - 내가 가장 예뻤을때,kbs2,2012-08-26,3.8,드라마 스페셜 연작시리즈 - 보통의 연애,kbs2,2012-02-29,4.2,심야병원,mbc,2011-10-15,5.9,드라마 스페셜 - 나는 나비,kbs2,2010-09-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
이혜선,봄이 오나 봄,mbc,2019-01-23,4.3,황금주머니,mbc,2016-11-14,9.8,천상여자 (天上女子),kbs2,2014-01-06,21.1,너라서 좋아,sbs,2012-09-03,14.4,아내가 돌아왔다,sbs,2009-11-02,17.5,압록강은 흐른다,sbs,2008-11-14,10.4,루루공주,sbs,2005-07-27,,토지,sbs,2004-11-27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
이홍구,가시꽃,jtbc,2013-02-04,2.2,위험한 여자,mbc,2011-10-10,13.5,신이라 불리운 사나이,mbc,2010-03-06,15.8,에덴의 동쪽,mbc,2008-08-26,29.8,흔들리지마,mbc,2008-04-14,19.2,나쁜여자 착한여자,mbc,2007-01-01,24.6,TV소설 고향역,kbs1,2005-08-29,17.5,토지,sbs,2004-11-27,,당신 곁으로,sbs,2003-03-03,,인생은 아름다워,kbs2,2001-05-14,,RNA,kbs2,2000-07-10,,내 사랑 내 곁에,kbs1,1998-08-31,,세 번째 남자,mbc,1997-03-03,,숙희,mbc,1995-04-19,,황제를 위하여,mbc,1989-03-13,,갯마을,mbc,1985-05-19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
이환경,무신,mbc,2012-02-11,13.2,연개소문,sbs,2006-07-08,25.6,야인시대,sbs,2002-07-29,,제국의 아침,kbs1,2002-03-02,,태조 왕건,kbs1,2000-04-01,,용의 눈물,kbs1,1996-11-24,,적색 지대,kbs2,1992-11-25,,파천무,kbs2,1990-04-02,,무풍지대,kbs2,1989-06-28,,훠어이 훠어이,kbs2,1988-12-07,,형사 25시,kbs2,1986-10-23,,이화에 월백하고,kbs2,1986-10-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
이희명,다시 만난 세계,sbs,2017-07-19,8,미녀 공심이,sbs,2016-05-14,15.1,냄새를 보는 소녀,sbs,2015-04-01,10.8,야왕,sbs,2013-01-14,25.8,옥탑방 왕세자,sbs,2012-03-21,14.8,불량가족,sbs,2006-03-15,17.8,요조숙녀,sbs,2003-08-13,,얼음꽃,sbs,2002-09-16,,명랑소녀 성공기,sbs,2002-03-13,,토마토,sbs,1999-04-21,,미스터 Q,sbs,1998-05-20,,재동이,sbs,1997-03-10,,도시남녀,sbs,1996-02-10,,열정시대,sbs,1993-01-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
이희우,내 여자,mbc,2008-07-26,10.1,자매바다,mbc,2005-08-01,5.8,장길산,sbs,2004-05-17,,오남매,sbs,2002-04-01,,덕이,sbs,2000-04-22,,마음이 고와야지,mbc,1998-05-02,,형제의 강,sbs,1996-10-02,,며느리 삼국지,kbs2,1996-02-05,,딸부잣집,kbs2,1994-09-03,,일월,kbs2,1993-01-04,,마포 무지개,mbc,1992-06-06,,까치 며느리,mbc,1991-01-09,,징검다리,kbs1,1990-06-02,,달빛 가족,kbs2,1989-10-14,,찻잔속의 달,kbs1,1989-01-02,,세 여인,mbc,1988-01-09,,겨울꽃,mbc,1986-08-20,,남자의 계절,mbc,1985-10-19,,엄마의 방,mbc,1985-01-09,,겨울 해바라기,mbc,1983-11-02,,큰딸,kbs1,1983-05-16,,해빙,kbs2,1983-01-08,,길,kbs1,1981-09-07,,성난 눈동자,mbc,1981-07-18,,물망초,kbs2,1981-04-27,,눈동자,kbs2,1981-01-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
인은아,매리는 외박중,kbs2,2010-11-08,9,혼,mbc,2009-08-05,11,연애결혼,kbs2,2008-08-25,8.8,궁,mbc,2006-01-11,27.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
임상춘,동백꽃 필 무렵,kbs2,2019-09-18,23.8,"쌈, 마이웨이",kbs2,2017-05-22,13.8,백희가 돌아왔다,kbs2,2016-06-06,10.4,2014 드라마 페스티벌 - 내 인생의 혹,mbc,2014-09-08,4.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
임수미,식샤를 합시다 2,tvn,2015-04-06,3,식샤를 합시다,tvn,2013-11-28,1.7,막돼먹은 영애씨 시즌11,tvn,2012-11-29,1.9,막돼먹은 영애씨 시즌10,tvn,2012-04-13,1.6,막돼먹은 영애씨 시즌9,tvn,2011-09-09,1.7,막돼먹은 영애씨 시즌8,tvn,2010-12-17,,막돼먹은 영애씨 시즌7,tvn,2010-05-14,,막돼먹은 영애씨 시즌6,tvn,2009-10-16,,막돼먹은 영애씨 시즌5,tvn,2009-03-06,,막돼먹은 영애씨 시즌4,tvn,2008-09-05,,코끼리,mbc,2008-01-21,9.2,올드미스 다이어리,kbs2,2004-11-22,,논스톱 4,mbc,2003-09-15,,대박가족,sbs,2002-02-25,,세 친구,mbc,2000-02-14,,점프,mbc,1999-05-31,,남자 셋 여자 셋,mbc,1996-10-21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
임예진,조선로코 - 녹두전,kbs2,2019-09-30,8.3,드라마 스페셜 - 우리가 계절이라면,kbs2,2017-09-03,4.1,구르미 그린 달빛,kbs2,2016-08-22,23.3,후아유 - 학교 2015,kbs2,2015-04-27,8.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
임채준,정글피쉬 1,kbs2,2008-05-05,3.3,스크린,sbs,2003-05-31,,선물,mbc,2002-02-27,,도전,mbc,1994-09-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
장덕균,오박사네 사람들,sbs,1993-02-18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
장민석,동네의 영웅,ocn,2016-01-23,1.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
장영실,마이 프린세스,mbc,2011-01-05,20.9,온에어,sbs,2008-03-05,25.4,연인,sbs,2006-11-08,22.6,프라하의 연인,sbs,2005-09-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
장영철,배가본드,sbs,2019-09-20,13,몬스터,mbc,2016-03-28,14.1,기황후,mbc,2013-10-28,29.2,돈의 화신,sbs,2013-02-02,16.8,샐러리맨 초한지,sbs,2012-01-02,21.7,자이언트,sbs,2010-05-10,38.2,대조영,kbs1,2006-09-16,36.8,2004 인간시장,sbs,2004-03-08,,정,sbs,2002-08-28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
장은미,드림하이 2,kbs2,2012-01-30,10.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
장진아,단짠 오피스,mbc every1,2018-05-18,0.3,감자별 2013QR3,tvn,2013-09-23,,하이킥! 짧은 다리의 역습,mbc,2011-09-19,15.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
장항준,후아유,tvn,2013-07-29,1.4,드라마의 제왕,sbs,2012-11-05,8.9,싸인,sbs,2011-01-05,25.5,위기일발 풍년빌라,tvn,2010-03-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
전신혜,해피앤드,채널a,2011-12-05,1.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
전지현,막돼먹은 영애씨 시즌10,tvn,2012-04-13,1.6,막돼먹은 영애씨 시즌9,tvn,2011-09-09,1.7,막돼먹은 영애씨 시즌8,tvn,2010-12-17,,막돼먹은 영애씨 시즌7,tvn,2010-05-14,,막돼먹은 영애씨 시즌5,tvn,2009-03-06,,막돼먹은 영애씨 시즌2,tvn,2007-09-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
전철홍,TV방자전,ocn movies,2011-11-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
전현진,닥터 진,mbc,2012-05-26,14.5,스파이 명월,kbs2,2011-07-11,9.6,순풍산부인과,sbs,1998-03-02,,LA 아리랑,sbs,1995-07-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
정경순,배가본드,sbs,2019-09-20,13,몬스터,mbc,2016-03-28,14.1,기황후,mbc,2013-10-28,29.2,돈의 화신,sbs,2013-02-02,16.8,샐러리맨 초한지,sbs,2012-01-02,21.7,자이언트,sbs,2010-05-10,38.2,정,sbs,2002-08-28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
정도윤,마녀의 법정,kbs2,2017-10-09,14.3,엄마의 선택,sbs,2014-10-12,5.2,동안미녀,kbs2,2011-05-02,16.2,구미호 : 여우누이뎐,kbs2,2010-07-05,13.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
정서경,마더,tvn,2018-01-24,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
정성주,풍문으로 들었소,sbs,2015-02-23,12.8,밀회,jtbc,2014-03-17,5.4,아내의 자격,jtbc,2012-02-29,3.4,변호사들,mbc,2005-07-04,,애정만세,sbs,2003-10-25,,아줌마,mbc,2000-09-18,,장미와 콩나물,mbc,1999-03-13,,추억,mbc,1998-06-01,,신데렐라,mbc,1997-04-26,,큰 언니,mbc,1994-10-24,,매혹,mbc,1992-11-13,,우리들의 천국,mbc,1990-10-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
정성희,장사의 신 - 객주 2015,kbs2,2015-09-23,13,불꽃속으로,tv조선,2014-04-25,2.1,근초고왕,kbs1,2010-11-06,12.9,자명고,sbs,2009-03-10,12.1,문희,mbc,2007-02-24,16.5,서울 1945,kbs1,2006-01-07,17.9,패션 70s,sbs,2005-05-23,,귀여운 여인,mbc,2003-11-10,,당신 옆이 좋아,kbs1,2002-07-01,,황금시대,mbc,2000-11-29,,국희,mbc,1999-09-13,,흐르는 것이 세월뿐이랴,mbc,1999-01-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
정세랑,보건교사 안은영,넷플릭스,2020-09-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
정수현,칠전팔기 구해라,mnet,2015-01-09,,논스톱 5,mbc,2004-10-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
정용기,과거를 묻지 마세요,ocn,2008-05-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
정유경,결혼계약,mbc,2016-03-05,22.9,최고다 이순신,kbs2,2013-03-09,30.8,결혼해주세요,kbs2,2010-06-19,34.8,인순이는 예쁘다,kbs2,2007-11-07,10.4,넌 어느 별에서 왔니,mbc,2006-03-13,17.1,현정아 사랑해,mbc,2002-09-30,,반달곰 내 사랑,mbc,2001-08-22,,비밀,mbc,2000-09-13,,눈물이 보일까봐,mbc,1999-07-07,,세상 끝까지,mbc,1998-04-06,,예스터데이,mbc,1997-07-19,,사과꽃 향기,mbc,1996-04-24,,사랑의 인사,kbs2,1994-11-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
정윤정,하백의 신부 2017,tvn,2017-07-03,3.7,미생,tvn,2014-10-17,8.2,몬스타,tvn,2013-05-17,1.3,아랑 사또전,mbc,2012-08-15,14.5,TV로 보는 원작동화,ebs1,2011-04-05,,미래를 보는 소년,ebs1,2010-09-02,,별순검 시즌2,mbc drama,2008-10-04,,별순검 시즌1,mbc drama,2007-10-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
정지우,브라보 마이 라이프,sbs,2017-10-21,8.9,못난이 주의보,sbs,2013-05-20,12.4,널 기억해,sbs,2012-01-20,6.8,글로리아,mbc,2010-07-31,13.5,별을 따다줘,sbs,2010-01-04,18.5,가문의 영광,sbs,2008-10-11,28.5,완벽한 이웃을 만나는 법,sbs,2007-07-25,18.5,내사랑 못난이,sbs,2006-08-11,29.8,들꽃,sbs,2005-10-10,14.8,선택,sbs,2004-08-02,,이별 없는 아침,sbs,2001-03-12,,겨울 지나고 봄,sbs,1998-01-05,,단 한번의 노래,sbs,1997-03-03,,사랑의 이름으로,sbs,1996-01-10,,왕십리,kbs2,1993-12-15,,사랑과 우정,sbs,1993-07-05,,두 자매,mbc,1992-04-06,,사람과 사람,mbc,1990-10-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
정지은,별난 가족,kbs1,2016-05-02,26,드라마 스페셜 - 그 형제의 여름,kbs2,2015-08-28,2.9,달콤한 비밀,kbs2,2014-11-11,21.1,드라마 스페셜 - 불침번을 서라,kbs2,2013-08-07,4.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
